review_id,product_id,user_id,rating,review_text,review_date
R00975,P1986,U5057,3.0,还可以吧，一般般。 客服服务态度很好，耐心解答,2023-04-16
R00976,P1150,U5791,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-05-24
R00977,P1323,U5660,5.0,简直完美，超出预期。 这是第2次购买，一如既往的好！,2023-01-02
R00978,P1233,U5897,1.0,差评，太差了。,2023-11-17
R00979,P1454,U5656,2.0,性价比不高，不值得。 用用看再说，中规中矩，符合预期,2023-08-05
R00980,P1361,U5318,3.0,还可以吧，一般般。,2023-02-08
R00981,P1275,U5303,5.0,客服服务态度很好，耐心解答。,2023-08-01
R00982,P1445,U5338,1.0,外观普通，功能有问题。 不满意，不会再买,2023-09-03
R00983,P1438,U5568,5.0,家人都很喜欢，下次还会光顾。 这是第5次购买，一如既往的好！,2023-12-17
R00984,P1999,U5953,5.0,客服服务态度很好，耐心解答。 客服服务态度很好，耐心解答,2023-10-27
R00985,P1558,U5255,2.0,外观普通，功能有问题。 性价比不高，不值得，不推荐，没什么用,2023-10-09
R00986,P1312,U5580,2.0,差评，太差了。,2023-08-08
R00987,P1685,U5774,5.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！,2023-03-10
R00988,P1024,U5975,3.0,价格适中，没有惊喜。,2023-05-30
R00989,P1352,U5547,1.0,差评，太差了。,2023-08-16
R00990,P1935,U5184,4.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！ 家人都很喜欢，下次还会光顾,2023-05-11
R00991,P1674,U5949,3.0,还行，凑合用吧。 没什么好说的，就这样吧。 价格适中，没有惊喜,2023-03-12
R00992,P1684,U5720,4.0,推荐购买，效果显著。,2023-12-29
R00993,P1706,U5718,1.0,不满意，不会再买。,2023-12-05
R00994,P1561,U5430,4.0,包装精美，送货速度快。,2023-07-05
R00995,P1494,U5860,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！,2023-09-17
R00996,P1339,U5579,2.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-01-03
R00997,P1079,U5886,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！,2023-06-29
R00998,P1782,U5256,2.0,有点失望，和描述不符。,2023-04-17
R00999,P1498,U5302,2.0,包装破损，送货慢。 还行，凑合用吧，有点失望，和描述不符,2023-09-14
R01000,P1516,U5722,1.0,性价比不高，不值得。 外观漂亮，功能齐全,2023-10-30
R01001,P1187,U5127,5.0,非常好，我很喜欢！ 物流还算正常,2023-11-01
R01002,P1378,U5089,1.0,外观普通，功能有问题。 一般般，不算好也不算坏,2023-01-05
R01003,P1624,U5410,2.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-07-07
R01004,P1821,U5713,5.0,质量很好，物超所值。,2023-02-13
R01005,P1206,U5859,2.0,性价比不高，不值得。,2023-07-22
R01006,P1393,U5267,4.0,客服服务态度很好，耐心解答。,2023-12-28
R01007,P1421,U5352,4.0,质量很好，物超所值。 这是第3次购买，一如既往的好！ 家人都很喜欢，下次还会光顾,2023-01-20
R01008,P1396,U5134,4.0,非常好，我很喜欢！,2023-09-09
R01009,P1714,U5422,1.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 不推荐，没什么用,2023-02-22
R01010,P1468,U5957,3.0,价格适中，没有惊喜。 性价比不高，不值得,2023-12-05
R01011,P1315,U5078,2.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-10-05
R01012,P1442,U5675,4.0,外观漂亮，功能齐全。 质量一般，有瑕疵，质量很好，物超所值,2023-02-12
R01013,P1786,U5045,4.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！ 外观普通，功能有问题，性价比不高，不值得,2023-08-25
R01014,P1675,U5914,4.0,质量很好，物超所值。,2023-11-02
R01015,P1437,U5988,4.0,包装精美，送货速度快。 包装破损，送货慢,2023-04-26
R01016,P1121,U5386,4.0,外观漂亮，功能齐全。 这是第3次购买，一如既往的好！ 不推荐，没什么用,2023-06-07
R01017,P1253,U5817,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-11-26
R01018,P1519,U5598,4.0,质量很好，物超所值。 客服服务态度很好，耐心解答，质量很好，物超所值,2023-11-17
R01019,P1892,U5732,4.0,质量很好，物超所值。 这是第3次购买，一如既往的好！ 价格适中，没有惊喜,2023-10-24
R01020,P1132,U5047,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-01-04
R01021,P1640,U5886,2.0,外观普通，功能有问题。,2023-08-03
R01022,P1198,U5803,4.0,包装精美，送货速度快。 外观普通，功能有问题，暂时没发现什么问题,2023-03-21
R01023,P1990,U5334,4.0,非常满意的一次购物，会回购的。 外观普通，功能有问题，中规中矩，符合预期,2023-09-15
R01024,P1839,U5567,4.0,非常满意的一次购物，会回购的。 这是第3次购买，一如既往的好！,2023-06-07
R01025,P1630,U5593,2.0,一次糟糕的购物体验。 还可以吧，一般般,2023-11-01
R01026,P1261,U5438,4.0,简直完美，超出预期。,2023-10-01
R01027,P1261,U5937,3.0,没什么特别的。 没什么好说的，就这样吧。 挺普通的，没什么特色，性价比很高，值得拥有,2023-09-11
R01028,P1376,U5212,3.0,挺普通的，没什么特色。 没什么好说的，就这样吧。,2023-06-02
R01029,P1989,U5949,1.0,差评，太差了。 真的后悔购买，太糟了！,2023-10-23
R01030,P1903,U5367,3.0,还可以吧，一般般。 没什么好说的，就这样吧。 外观普通，功能有问题,2023-11-25
R01031,P1283,U5469,5.0,包装精美，送货速度快。,2023-04-24
R01032,P1628,U5731,3.0,用用看再说。 没什么好说的，就这样吧。,2023-11-24
R01033,P1055,U5863,3.0,挺普通的，没什么特色。,2023-10-28
R01034,P1544,U5788,4.0,推荐购买，效果显著。,2023-07-29
R01035,P1578,U5818,4.0,非常好，我很喜欢！,2023-06-16
R01036,P1168,U5743,5.0,性价比很高，值得拥有。,2023-08-06
R01037,P1037,U5607,2.0,不满意，不会再买。 真的后悔购买，太糟了！ 客服服务态度很好，耐心解答，没什么特别的,2023-06-07
R01038,P1007,U5050,2.0,差评，太差了。,2023-10-06
R01039,P1127,U5404,3.0,用用看再说。 没什么好说的，就这样吧。 不满意，不会再买，暂时没发现什么问题,2023-08-28
R01040,P1033,U5309,4.0,客服服务态度很好，耐心解答。,2023-03-16
R01041,P1863,U5662,5.0,性价比很高，值得拥有。 推荐购买，效果显著，外观漂亮，功能齐全,2023-11-14
R01042,P1107,U5281,2.0,不满意，不会再买。 性价比不高，不值得,2023-04-28
R01043,P1005,U5252,4.0,家人都很喜欢，下次还会光顾。,2023-11-03
R01044,P1703,U5726,,不推荐，没什么用。,2023-10-20
R01045,P1693,U5010,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-05-19
R01046,P1091,U5498,5.0,包装精美，送货速度快。,2023-09-10
R01047,P1046,U5121,4.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！,2023-10-22
R01048,P1945,U5163,5.0,包装精美，送货速度快。 这是第4次购买，一如既往的好！ 性价比不高，不值得,2023-11-01
R01049,P1051,U5464,2.0,不推荐，没什么用。,2023-04-03
R01050,P1296,U5486,5.0,包装精美，送货速度快。,2023-12-08
R01051,P1371,U5890,1.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-10-19
R01052,P1186,U5254,3.0,价格适中，没有惊喜。,2023-11-23
R01053,P1760,U5135,3.0,没什么特别的。 用用看再说，外观普通，功能有问题,2023-06-04
R01054,P1028,U5628,4.0,包装精美，送货速度快。,2023-09-23
R01055,P1720,U5913,1.0,外观普通，功能有问题。,2023-05-16
R01056,P1253,U5850,3.0,价格适中，没有惊喜。,2023-09-14
R01057,P1668,U5274,4.0,家人都很喜欢，下次还会光顾。 暂时没发现什么问题，性价比不高，不值得,2023-04-22
R01058,P1652,U5950,4.0,非常好，我很喜欢！ 质量很好，物超所值，用用看再说,2023-03-02
R01059,P1151,U5507,1.0,包装破损，送货慢。,2023-07-25
R01060,P2000,U5128,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 用用看再说,2023-03-29
R01061,P1887,U5839,5.0,简直完美，超出预期。,2023-02-11
R01062,P1106,U5451,5.0,推荐购买，效果显著。 这是第5次购买，一如既往的好！ 质量很好，物超所值,2023-01-23
R01063,P1466,U5144,1.0,差评，太差了。 真的后悔购买，太糟了！,2023-12-02
R01064,P1706,U5490,5.0,质量很好，物超所值。,2023-07-09
R01065,P1725,U5268,5.0,非常好，我很喜欢！ 包装精美，送货速度快，外观漂亮，功能齐全,2023-03-25
R01066,P1966,U5438,1.0,性价比不高，不值得。,2023-06-27
R01067,P1460,U5136,4.0,客服服务态度很好，耐心解答。,2023-01-16
R01068,P1605,U5942,,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-01-09
R01069,P1426,U5993,5.0,客服服务态度很好，耐心解答。 这是第3次购买，一如既往的好！ 包装破损，送货慢,2023-04-17
R01070,P1044,U5923,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-09-19
R01071,P1886,U5302,,包装破损，送货慢。 没什么特别的,2023-07-11
R01072,P1617,U5877,5.0,家人都很喜欢，下次还会光顾。 还行，凑合用吧，包装破损，送货慢,2023-04-16
R01073,P1690,U5527,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-09-16
R01074,P1131,U5147,2.0,差评，太差了。 真的后悔购买，太糟了！,2023-05-27
R01075,P1209,U5606,1.0,性价比不高，不值得。 不满意，不会再买，外观普通，功能有问题,2023-01-15
R01076,P1642,U5165,5.0,简直完美，超出预期。 这是第4次购买，一如既往的好！,2023-12-10
R01077,P1277,U5171,5.0,包装精美，送货速度快。 非常满意的一次购物，会回购的，不满意，不会再买,2023-02-06
R01078,P1582,U5795,2.0,有点失望，和描述不符。,2023-01-21
R01079,P1918,U5606,4.0,家人都很喜欢，下次还会光顾。 中规中矩，符合预期，挺普通的，没什么特色,2023-10-25
R01080,P1221,U5280,3.0,没什么特别的。 还可以吧，一般般,2023-12-28
R01081,P1249,U5197,2.0,一次糟糕的购物体验。 物流还算正常,2023-12-26
R01082,P1357,U5916,4.0,简直完美，超出预期。,2023-08-06
R01083,P1336,U5869,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 用用看再说，性价比不高，不值得,2023-02-17
R01084,P1811,U5305,5.0,简直完美，超出预期。,2023-05-14
R01085,P1395,U5338,1.0,包装破损，送货慢。,2023-06-16
R01086,P1305,U5033,5.0,外观漂亮，功能齐全。 这是第1次购买，一如既往的好！ 外观漂亮，功能齐全，外观普通，功能有问题,2023-07-30
R01087,P1903,U5667,5.0,性价比很高，值得拥有。 这是第1次购买，一如既往的好！,2023-01-29
R01088,P1050,U5549,3.0,一般般，不算好也不算坏。,2023-08-16
R01089,P1393,U5465,5.0,客服服务态度很好，耐心解答。 这是第4次购买，一如既往的好！,2023-04-05
R01090,P1149,U5915,2.0,差评，太差了。 还行，凑合用吧,2023-07-02
R01091,P1461,U5302,3.0,中规中矩，符合预期。 不推荐，没什么用,2023-07-31
R01092,P1250,U5555,4.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！ 差评，太差了，非常满意的一次购物，会回购的,2023-10-21
R01093,P1272,U5215,2.0,外观普通，功能有问题。 家人都很喜欢，下次还会光顾,2023-09-03
R01094,P1827,U5103,1.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-09-19
R01095,P1514,U5642,5.0,客服服务态度很好，耐心解答。 外观漂亮，功能齐全,2023-10-03
R01096,P1294,U5348,2.0,差评，太差了。 真的后悔购买，太糟了！,2023-01-03
R01097,P1381,U5895,4.0,非常好，我很喜欢！,2023-09-11
R01098,P1310,U5950,5.0,性价比很高，值得拥有。,2023-02-26
R01099,P1855,U5635,4.0,简直完美，超出预期。 这是第2次购买，一如既往的好！ 外观漂亮，功能齐全,2023-03-24
R01100,P1226,U5140,2.0,包装破损，送货慢。,2023-12-01
R01101,P1622,U5855,2.0,客服很不专业，解决不了问题。 中规中矩，符合预期,2023-04-10
R01102,P1406,U5867,4.0,性价比很高，值得拥有。 客服服务态度很好，耐心解答，质量很好，物超所值,2023-03-22
R01103,P1217,U5356,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。 价格适中，没有惊喜，外观漂亮，功能齐全,2023-11-21
R01104,P1816,U5349,3.0,物流还算正常。 家人都很喜欢，下次还会光顾,2023-02-01
R01105,P1415,U5088,4.0,家人都很喜欢，下次还会光顾。,2023-05-11
R01106,P1036,U5557,2.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-09-03
R01107,P1998,U5862,3.0,物流还算正常。 没什么好说的，就这样吧。,2023-09-28
R01108,P1987,U5191,3.0,挺普通的，没什么特色。,2023-03-21
R01109,P1510,U5920,1.0,包装破损，送货慢。 真的后悔购买，太糟了！,2023-01-11
R01110,P1497,U5497,3.0,一般般，不算好也不算坏。,2023-02-01
R01111,P1597,U5259,1.0,有点失望，和描述不符。,2023-02-05
R01112,P1322,U5060,4.0,   ,2023-06-07
R01113,P1885,U5308,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-06-19
R01114,P1374,U5637,5.0,非常好，我很喜欢！ 这是第2次购买，一如既往的好！,2023-07-26
R01115,P1245,U5334,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 包装破损，送货慢,2023-04-25
R01116,P1099,U5227,2.0,,2023-05-07
R01117,P1862,U5868,1.0,外观普通，功能有问题。,2023-05-11
R01118,P1167,U5880,1.0,一次糟糕的购物体验。,2023-11-27
R01119,P1673,U5049,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！ 不推荐，没什么用，家人都很喜欢，下次还会光顾,2023-08-26
R01120,P1514,U5315,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-05-18
R01121,P1314,U5821,5.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！,2023-01-18
R01122,P1802,U5948,3.0,还行，凑合用吧。 简直完美，超出预期，不推荐，没什么用,2023-07-08
R01123,P1082,U5002,2.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 差评，太差了,2023-08-03
R01124,P1126,U5030,2.0,有点失望，和描述不符。 中规中矩，符合预期,2023-11-09
R01125,P1763,U5812,1.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-07-18
R01126,P1465,U5951,1.0,包装破损，送货慢。 挺普通的，没什么特色,2023-03-21
R01127,P1223,U5859,3.0,价格适中，没有惊喜。 不推荐，没什么用,2023-05-14
R01128,P1269,U5405,3.0,暂时没发现什么问题。 没什么好说的，就这样吧。,2023-01-17
R01129,P1878,U5231,2.0,质量一般，有瑕疵。,2023-06-02
R01130,P1860,U5526,5.0,客服服务态度很好，耐心解答。 这是第2次购买，一如既往的好！ 性价比很高，值得拥有，差评，太差了,2023-04-19
R01131,P1614,U5843,,挺普通的，没什么特色。 没什么好说的，就这样吧。 挺普通的，没什么特色,2023-04-07
R01132,P1761,,4.0,性价比很高，值得拥有。 质量一般，有瑕疵,2023-07-13
R01133,P1766,U5156,2.0,外观普通，功能有问题。 真的后悔购买，太糟了！ 家人都很喜欢，下次还会光顾,2023-10-23
R01134,P1189,U5645,4.0,性价比很高，值得拥有。,2023-10-09
R01135,P1999,U5409,2.0,不推荐，没什么用。,2023-09-05
R01136,P1043,U5385,1.0,外观普通，功能有问题。,2023-05-24
R01137,P1063,U5886,3.0,没什么特别的。 没什么好说的，就这样吧。,2023-07-30
R01138,P1652,U5400,,简直完美，超出预期。 这是第2次购买，一如既往的好！,2023-07-05
R01139,P1630,U5302,3.0,还可以吧，一般般。 性价比很高，值得拥有，外观普通，功能有问题,2023-08-07
R01140,P1476,U5526,4.0,包装精美，送货速度快。,2023-12-19
R01141,P1430,U5387,2.0,性价比不高，不值得。 质量一般，有瑕疵,2023-08-13
R01142,P1932,U5195,4.0,质量很好，物超所值。 性价比不高，不值得，还行，凑合用吧,2023-10-15
R01143,P1293,U5303,2.0,,2023-11-16
R01144,P1436,U5743,4.0,非常满意的一次购物，会回购的。,2023-05-03
R01145,P1179,U5600,2.0,外观普通，功能有问题。,2023-03-06
R01146,P1464,U5601,3.0,没什么特别的。 没什么好说的，就这样吧。,2023-07-12
R01147,P1296,U5173,4.0,外观漂亮，功能齐全。,2023-06-05
R01148,P1303,U5015,2.0,,2023-10-04
R01149,P1504,U5388,,推荐购买，效果显著。,2023-05-25
R01150,P1211,U5591,3.0,一般般，不算好也不算坏。 没什么好说的，就这样吧。,2023-07-07
R01151,P1472,U5483,1.0,不满意，不会再买。 客服很不专业，解决不了问题,2023-03-31
R01152,P1731,U5362,2.0,差评，太差了。 包装破损，送货慢，非常好，我很喜欢,2023-10-03
R01153,P1524,U5387,3.0,   ,2023-11-07
R01154,P1528,U5025,4.0,非常满意的一次购物，会回购的。,2023-09-04
R01155,P1543,U5836,3.0,用用看再说。 没什么好说的，就这样吧。,2023-01-05
R01156,P1958,U5283,5.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！,2023-02-04
R01157,P1943,U5527,5.0,推荐购买，效果显著。 这是第5次购买，一如既往的好！ 家人都很喜欢，下次还会光顾,2023-09-02
R01158,P1095,U5739,2.0,差评，太差了。 真的后悔购买，太糟了！ 还行，凑合用吧，一次糟糕的购物体验,2023-03-26
R01159,P1029,U5619,2.0,差评，太差了。 真的后悔购买，太糟了！ 差评，太差了,2023-09-23
R01160,P1598,U5302,5.0,质量很好，物超所值。 这是第4次购买，一如既往的好！,2023-11-15
R01161,P1764,U5895,1.0,一次糟糕的购物体验。,2023-06-21
R01162,P1352,U5420,4.0,家人都很喜欢，下次还会光顾。,2023-08-07
R01163,P1056,U5144,3.0,物流还算正常。,2023-05-23
R01164,P1789,U5168,2.0,差评，太差了。 价格适中，没有惊喜，一般般，不算好也不算坏,2023-08-22
R01165,P1064,U5557,1.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-01-17
R01166,P1088,U5586,1.0,不满意，不会再买。,2023-07-16
R01167,P1358,U5214,3.0,中规中矩，符合预期。,2023-10-13
R01168,P1654,U5102,5.0,包装精美，送货速度快。 暂时没发现什么问题,2023-02-07
R01169,P1513,U5281,4.0,简直完美，超出预期。,2023-10-03
R01170,P1644,U5871,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-03-25
R01171,P1187,U5110,4.0,包装精美，送货速度快。 这是第3次购买，一如既往的好！ 客服服务态度很好，耐心解答,2023-07-10
R01172,P1508,U5238,1.0,质量一般，有瑕疵。,2023-03-27
R01173,P1154,U5343,1.0,差评，太差了。 真的后悔购买，太糟了！ 客服服务态度很好，耐心解答,2023-06-17
R01174,P1586,U5708,2.0,有点失望，和描述不符。 还可以吧，一般般,2023-07-27
R01175,P1568,U5194,2.0,有点失望，和描述不符。 客服很不专业，解决不了问题,2023-09-18
R01176,P1449,U5732,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-01-15
R01177,P1249,U5944,3.0,暂时没发现什么问题。,2023-03-11
R01178,P1424,U5036,2.0,质量一般，有瑕疵。,2023-12-06
R01179,P1804,U5296,3.0,没什么特别的。 物流还算正常,2023-03-03
R01180,P1333,U5980,1.0,一次糟糕的购物体验。,2023-07-28
R01181,P1052,U5860,2.0,客服很不专业，解决不了问题。 包装精美，送货速度快，质量很好，物超所值,2023-03-28
R01182,P1806,U5813,2.0,不推荐，没什么用。 真的后悔购买，太糟了！ 外观普通，功能有问题，包装破损，送货慢,2023-04-10
R01183,P1857,U5698,3.0,还行，凑合用吧。,2023-09-19
R01184,P1908,U5843,5.0,家人都很喜欢，下次还会光顾。,2023-06-27
R01185,P1291,U5843,1.0,客服很不专业，解决不了问题。 还可以吧，一般般,2023-01-24
R01186,P1692,U5765,2.0,不满意，不会再买。,2023-10-20
R01187,P1307,U5441,3.0,暂时没发现什么问题。,2023-11-27
R01188,P1500,U5730,2.0,差评，太差了。,2023-11-19
R01189,P1629,U5284,2.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-12-31
R01190,P1213,U5638,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-10-04
R01191,P1767,U5717,1.0,客服很不专业，解决不了问题。,2023-06-27
R01192,P1450,U5681,3.0,物流还算正常。,2023-04-17
R01193,P1707,U5199,1.0,不推荐，没什么用。 真的后悔购买，太糟了！,2023-01-20
R01194,P1353,U5894,4.0,质量很好，物超所值。 家人都很喜欢，下次还会光顾,2023-08-23
R01195,P1838,U5600,5.0,客服服务态度很好，耐心解答。 这是第3次购买，一如既往的好！,2023-03-05
R01196,P1449,U5863,4.0,性价比很高，值得拥有。,2023-03-09
R01197,P1346,U5284,2.0,有点失望，和描述不符。 真的后悔购买，太糟了！,2023-07-22
R01198,P1514,U5818,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！,2023-07-23
R01199,P1933,U5344,3.0,价格适中，没有惊喜。 非常满意的一次购物，会回购的，没什么特别的,2023-04-06
R01200,P1508,U5772,3.0,没什么特别的。 没什么好说的，就这样吧。,2023-10-19
R01201,P1811,U5678,2.0,性价比不高，不值得。 真的后悔购买，太糟了！,2023-02-03
R01202,P1388,U5040,1.0,质量一般，有瑕疵。,2023-07-09
R01203,P1721,U5132,3.0,价格适中，没有惊喜。 没什么好说的，就这样吧。,2023-04-18
R01204,P1877,U5458,5.0,外观漂亮，功能齐全。,2023-09-16
R01205,P1456,U5818,2.0,不满意，不会再买。,2023-04-20
R01206,P1876,U5195,3.0,暂时没发现什么问题。,2023-07-12
R01207,P1450,U5028,5.0,家人都很喜欢，下次还会光顾。 这是第4次购买，一如既往的好！,2023-09-08
R01208,P1276,U5005,3.0,中规中矩，符合预期。,2023-11-13
R01209,P1580,U5077,2.0,有点失望，和描述不符。 有点失望，和描述不符，用用看再说,2023-02-15
R01210,P1540,U5944,,不推荐，没什么用。,2023-08-06
R01211,P1571,U5706,1.0,一次糟糕的购物体验。,2023-02-28
R01212,P1651,U5728,5.0,家人都很喜欢，下次还会光顾。,2023-09-07
R01213,P1357,U5818,4.0,性价比很高，值得拥有。 挺普通的，没什么特色，用用看再说,2023-07-21
R01214,P1855,U5735,2.0,客服很不专业，解决不了问题。,2023-06-13
R01215,P1987,U5034,3.0,暂时没发现什么问题。 性价比很高，值得拥有，简直完美，超出预期,2023-04-06
R01216,P1962,U5762,4.0,非常好，我很喜欢！,2023-07-17
R01217,P1948,U5947,5.0,外观漂亮，功能齐全。,2023-04-13
R01218,P1533,U5882,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 物流还算正常,2023-02-19
R01219,P1030,U5621,4.0,简直完美，超出预期。 这是第5次购买，一如既往的好！,2023-04-29
R01220,P1540,U5820,1.0,性价比不高，不值得。 差评，太差了，家人都很喜欢，下次还会光顾,2023-07-10
R01221,P1682,U5583,3.0,价格适中，没有惊喜。,2023-09-28
R01222,P1128,U5258,5.0,非常满意的一次购物，会回购的。 这是第1次购买，一如既往的好！,2023-02-01
R01223,P1788,U5258,2.0,包装破损，送货慢。,2023-07-07
R01224,P1667,U5117,4.0,客服服务态度很好，耐心解答。 这是第4次购买，一如既往的好！,2023-06-02
R01225,P1068,U5522,4.0,简直完美，超出预期。,2023-10-07
R01226,P1280,U5897,3.0,挺普通的，没什么特色。,2023-12-23
R01227,P1543,U5587,3.0,没什么特别的。 没什么好说的，就这样吧。,2023-01-10
R01228,P1664,U5073,2.0,不推荐，没什么用。 真的后悔购买，太糟了！ 一次糟糕的购物体验，家人都很喜欢，下次还会光顾,2023-04-27
R01229,P1779,U5020,4.0,质量很好，物超所值。 包装破损，送货慢，性价比不高，不值得,2023-06-04
R01230,P1936,U5343,4.0,外观漂亮，功能齐全。 这是第1次购买，一如既往的好！,2023-10-11
R01231,P1783,U5910,2.0,一次糟糕的购物体验。,2023-06-29
R01232,P1463,U5964,5.0,客服服务态度很好，耐心解答。 这是第4次购买，一如既往的好！,2023-08-10
R01233,P1911,U5012,3.0,价格适中，没有惊喜。 有点失望，和描述不符，推荐购买，效果显著,2023-07-02
R01234,P1909,U5254,2.0,一次糟糕的购物体验。,2023-05-06
R01235,P1910,U5740,4.0,非常好，我很喜欢！ 包装破损，送货慢，一般般，不算好也不算坏,2023-08-15
R01236,P1421,U5085,1.0,差评，太差了。 包装破损，送货慢,2023-09-08
R01237,P1627,U5684,1.0,外观普通，功能有问题。,2023-07-18
R01238,P1995,U5347,3.0,物流还算正常。,2023-06-18
R01239,P1373,U5727,1.0,客服很不专业，解决不了问题。 真的后悔购买，太糟了！ 中规中矩，符合预期，非常好，我很喜欢,2023-08-03
R01240,P1091,U5881,3.0,还可以吧，一般般。 还行，凑合用吧，用用看再说,2023-04-19
R01241,P1989,U5122,1.0,不满意，不会再买。 真的后悔购买，太糟了！ 物流还算正常，不推荐，没什么用,2023-03-25
R01242,P1284,U5238,5.0,家人都很喜欢，下次还会光顾。 这是第5次购买，一如既往的好！,2023-10-01
R01243,P1530,U5986,3.0,用用看再说。 没什么好说的，就这样吧。,2023-08-19
R01244,P1548,U5210,5.0,非常好，我很喜欢！ 这是第2次购买，一如既往的好！ 差评，太差了，没什么特别的,2023-04-08
R01245,P1480,U5243,1.0,外观普通，功能有问题。,2023-07-26
R01246,P1386,U5776,5.0,性价比很高，值得拥有。 这是第4次购买，一如既往的好！,2023-08-19
R01247,P1628,U5980,3.0,中规中矩，符合预期。 没什么好说的，就这样吧。,2023-07-17
R01248,P1152,U5816,2.0,差评，太差了。,2023-06-07
R01249,P1646,U5732,2.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-08-17
R01250,P1766,U5380,2.0,客服很不专业，解决不了问题。,2023-04-09
R01251,P1987,U5131,3.0,一般般，不算好也不算坏。,2023-02-04
R01252,P1219,U5498,5.0,包装精美，送货速度快。 还可以吧，一般般，没什么特别的,2023-11-30
R01253,P1052,U5028,3.0,还可以吧，一般般。,2023-01-28
R01254,P1510,U5714,5.0,简直完美，超出预期。 差评，太差了，客服服务态度很好，耐心解答,2023-08-08
R01255,P1272,U5893,3.0,一般般，不算好也不算坏。 没什么好说的，就这样吧。,2023-07-28
R01256,P1819,U5707,5.0,家人都很喜欢，下次还会光顾。,2023-06-29
R01257,P1882,U5032,2.0,不推荐，没什么用。 真的后悔购买，太糟了！ 非常满意的一次购物，会回购的，差评，太差了,2023-10-06
R01258,P1365,U5546,5.0,外观漂亮，功能齐全。 这是第5次购买，一如既往的好！,2023-06-17
R01259,P1813,U5652,4.0,推荐购买，效果显著。 这是第2次购买，一如既往的好！,2023-10-10
R01260,P1575,U5867,5.0,推荐购买，效果显著。 暂时没发现什么问题,2023-07-03
R01261,P1144,U5109,2.0,一次糟糕的购物体验。 真的后悔购买，太糟了！ 非常好，我很喜欢，一次糟糕的购物体验,2023-06-16
R01262,P1732,U5905,3.0,用用看再说。,2023-08-09
R01263,P1084,U5490,3.0,一般般，不算好也不算坏。,2023-06-07
R01264,P1948,U5266,,非常满意的一次购物，会回购的。 这是第5次购买，一如既往的好！,2023-07-15
R01265,P1409,U5937,1.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 中规中矩，符合预期，还可以吧，一般般,2023-08-25
R01266,P1995,,2.0,,2023-09-10
R01267,P1719,U5541,2.0,质量一般，有瑕疵。 真的后悔购买，太糟了！ 一般般，不算好也不算坏,2023-11-04
R01268,P1569,U5515,2.0,不满意，不会再买。,2023-06-11
R01269,P1546,U5743,5.0,质量很好，物超所值。,2023-02-23
R01270,P1111,U5454,5.0,质量很好，物超所值。 这是第2次购买，一如既往的好！,2023-01-24
R01271,P1314,U5305,1.0,有点失望，和描述不符。 真的后悔购买，太糟了！ 没什么特别的,2023-02-17
R01272,P1356,U5029,5.0,质量很好，物超所值。,2023-07-31
R01273,P1392,U5407,2.0,不满意，不会再买。 真的后悔购买，太糟了！,2023-02-07
R01274,P1395,U5913,2.0,一次糟糕的购物体验。 挺普通的，没什么特色,2023-08-10
